Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Condition,Price
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2011,650.0,1,Petrol,154000.0,1.0,38.25
SUZUKI,ALTO JAPAN,2017,1000.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2015,650.0,1,Hybrid,110000.0,1.0,51.5
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,49.9
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,32.5
SUZUKI,ALTO JAPAN,2016,660.0,1,Hybrid,99000.0,1.0,52.0
SUZUKI,ALTO JAPAN,2018,650.0,1,Petrol,77000.0,1.0,52.5
SUZUKI,ALTO JAPAN,1998,660.0,0,Petrol,297000.0,1.0,16.95
SUZUKI,ALTO JAPAN,2016,650.0,1,Petrol,99000.0,1.0,53.25
SUZUKI,ALTO JAPAN,2017,746.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2007,650.0,1,Petrol,198000.0,1.0,36.5
SUZUKI,ALTO JAPAN,2018,1000.0,1,Petrol,77000.0,1.0,54.95
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,31.95
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,32.97222222222222
SUZUKI,ALTO JAPAN,2006,650.0,1,Petrol,209000.0,1.0,39.95
SUZUKI,ALTO JAPAN,2016,650.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2018,650.0,1,Hybrid,77000.0,1.0,52.9
SUZUKI,ALTO JAPAN,2018,650.0,1,Petrol,77000.0,1.0,53.5
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,32.97222222222222
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2015,650.0,1,Petrol,110000.0,1.0,52.5
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,31.95
SUZUKI,ALTO JAPAN,2018,660.0,1,Hybrid,77000.0,1.0,53.05625
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,55.25
SUZUKI,ALTO JAPAN,2018,660.0,1,Petrol,77000.0,1.0,53.05625
SUZUKI,ALTO JAPAN,2007,650.0,1,Petrol,198000.0,1.0,36.5
SUZUKI,ALTO JAPAN,2016,680.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2018,650.0,1,Petrol,77000.0,1.0,52.8
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,32.0
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,32.15
SUZUKI,ALTO JAPAN,2016,650.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,32.75
SUZUKI,ALTO JAPAN,2016,600.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2016,660.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2018,660.0,1,Hybrid,77000.0,1.0,51.9
SUZUKI,ALTO JAPAN,2007,650.0,1,Petrol,198000.0,1.0,36.5
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,54.9
SUZUKI,ALTO JAPAN,2003,660.0,1,Petrol,242000.0,1.0,32.15
SUZUKI,ALTO JAPAN,2002,746.0,1,Petrol,253000.0,1.0,31.9
SUZUKI,ALTO JAPAN,2006,650.0,1,Petrol,209000.0,1.0,39.95
SUZUKI,ALTO JAPAN,2016,650.0,1,Petrol,99000.0,1.0,54.5
SUZUKI,ALTO JAPAN,2003,660.0,1,Petrol,242000.0,1.0,32.25
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,32.15
SUZUKI,ALTO JAPAN,2007,660.0,1,Petrol,198000.0,1.0,36.5
SUZUKI,ALTO JAPAN,2016,650.0,1,Hybrid,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,56.0
SUZUKI,ALTO JAPAN,2008,650.0,1,Petrol,187000.0,1.0,32.9
SUZUKI,ALTO JAPAN,2010,650.0,1,Petrol,165000.0,1.0,48.0
SUZUKI,ALTO JAPAN,2004,600.0,1,Petrol,231000.0,1.0,33.5
SUZUKI,ALTO JAPAN,2016,650.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2016,600.0,1,Petrol,99000.0,1.0,52.25
SUZUKI,ALTO JAPAN,2015,660.0,1,Petrol,110000.0,1.0,51.5
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,32.97222222222222
SUZUKI,ALTO JAPAN,2016,660.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2003,660.0,1,Petrol,242000.0,1.0,31.75
SUZUKI,ALTO JAPAN,2018,660.0,1,Hybrid,77000.0,1.0,52.0
SUZUKI,ALTO JAPAN,2003,600.0,1,Petrol,242000.0,1.0,30.25
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2007,800.0,1,Petrol,198000.0,1.0,36.5
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,52.25
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,31.5
SUZUKI,ALTO JAPAN,2003,650.0,1,Petrol,242000.0,1.0,31.85
SUZUKI,ALTO JAPAN,2017,650.0,1,Hybrid,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2006,660.0,1,Petrol,209000.0,1.0,39.95
SUZUKI,ALTO JAPAN,2016,660.0,1,Hybrid,99000.0,1.0,51.75
SUZUKI,ALTO JAPAN,2017,600.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2017,660.0,1,Petrol,88000.0,1.0,51.8
SUZUKI,ALTO JAPAN,2016,660.0,1,Electric,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2016,660.0,1,Petrol,99000.0,1.0,51.5
SUZUKI,ALTO JAPAN,2015,650.0,1,Hybrid,110000.0,1.0,51.5
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,34.5
SUZUKI,ALTO JAPAN,2015,746.0,1,Petrol,110000.0,1.0,51.5
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,32.97222222222222
SUZUKI,ALTO JAPAN,2016,690.0,1,Petrol,99000.0,1.0,52.54166666666667
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2004,1000.0,0,Petrol,231000.0,1.0,32.0
SUZUKI,ALTO JAPAN,2017,746.0,1,Petrol,88000.0,1.0,54.75
SUZUKI,ALTO JAPAN,2003,660.0,1,Petrol,242000.0,1.0,32.25
SUZUKI,ALTO JAPAN,2003,660.0,1,Petrol,242000.0,1.0,32.75
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,33.5
SUZUKI,ALTO JAPAN,2018,650.0,1,Petrol,77000.0,1.0,53.9
SUZUKI,ALTO JAPAN,2017,1000.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2017,650.0,1,Petrol,88000.0,1.0,53.575
SUZUKI,ALTO JAPAN,2004,650.0,1,Petrol,231000.0,1.0,32.5
SUZUKI,Other,2011,650.0,1,Petrol,154000.0,1.0,38.25
SUZUKI,Other,2015,650.0,1,Petrol,110000.0,1.0,58.0
SUZUKI,ALTO K10,2016,1000.0,1,Petrol,99000.0,1.0,40.95
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.5
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,28.0
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,39.0
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,29.75
SUZUKI,ALTO K10,2016,1000.0,1,Petrol,99000.0,1.0,41.88
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,27.8
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,28.5
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,29.8
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.0
SUZUKI,ALTO K10,2016,1000.0,1,Petrol,99000.0,1.0,45.25
SUZUKI,ALTO K10,2011,990.0,0,Petrol,154000.0,1.0,29.25
SUZUKI,ALTO K10,2011,998.0,0,Petrol,154000.0,1.0,27.95
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,29.1
SUZUKI,ALTO K10,2013,1000.0,0,Petrol,132000.0,1.0,30.5
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,29.95
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2015,1000.0,1,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,37.5
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,36.5
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,37.0
SUZUKI,ALTO K10,2016,990.0,1,Petrol,99000.0,1.0,38.5
SUZUKI,ALTO K10,2016,1000.0,1,Petrol,99000.0,1.0,42.95
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,28.85
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,28.25
SUZUKI,ALTO K10,2015,998.0,1,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,39.0
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,30.0
SUZUKI,ALTO K10,2015,1000.0,1,Petrol,110000.0,1.0,41.25
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,26.5
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,28.74375
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,27.5
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,30.5
SUZUKI,ALTO K10,2016,1000.0,1,Petrol,99000.0,1.0,41.75
SUZUKI,ALTO K10,2011,998.0,0,Petrol,154000.0,1.0,28.74375
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,28.0
SUZUKI,ALTO K10,2015,1000.0,1,Petrol,110000.0,1.0,39.5
SUZUKI,ALTO K10,2015,1000.0,1,Petrol,110000.0,1.0,38.61363636363636
SUZUKI,ALTO K10,2013,1000.0,0,Petrol,132000.0,1.0,29.0
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,28.5
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,29.0
SUZUKI,ALTO K10,2015,1000.0,0,Petrol,110000.0,1.0,38.5
SUZUKI,ALTO K10,2015,1000.0,1,Petrol,110000.0,1.0,40.0
SUZUKI,ALTO K10,2000,1000.0,0,Petrol,275000.0,1.0,24.5
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,29.5
SUZUKI,ALTO K10,2012,1000.0,0,Petrol,143000.0,1.0,28.0
SUZUKI,ALTO K10,2011,1000.0,0,Petrol,154000.0,1.0,30.5
SUZUKI,Other,2013,1000.0,0,Petrol,132000.0,1.0,28.5
SUZUKI,Other,2011,1000.0,0,Petrol,154000.0,1.0,28.4
SUZUKI,Other,2015,1000.0,0,Petrol,110000.0,1.0,37.5
SUZUKI,Other,2011,1000.0,0,Petrol,154000.0,1.0,28.75
SUZUKI,Other,2011,1000.0,0,Petrol,154000.0,1.0,28.5
SUZUKI,Other,2016,1000.0,0,Petrol,99000.0,1.0,40.6875
SUZUKI,Other,2019,650.0,1,Petrol,66000.0,1.0,58.5
SUZUKI,ALTO LXI,2010,800.0,0,Petrol,165000.0,1.0,26.9
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.25
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.25
SUZUKI,ALTO LXI,2011,800.0,0,Petrol,154000.0,1.0,25.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.78181818181818
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,31.6
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.9
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.75
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.78181818181818
SUZUKI,ALTO LXI,2016,800.0,0,Petrol,99000.0,1.0,34.75
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.0
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.5
SUZUKI,ALTO LXI,2012,800.0,0,Petrol,143000.0,1.0,26.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.9
SUZUKI,ALTO LXI,2011,800.0,0,Petrol,154000.0,1.0,26.966666666666665
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,31.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,31.75
SUZUKI,ALTO LXI,2006,800.0,0,Petrol,209000.0,1.0,22.95
SUZUKI,ALTO LXI,2011,800.0,0,Petrol,154000.0,1.0,26.9
SUZUKI,ALTO LXI,2013,800.0,0,Petrol,132000.0,1.0,26.9
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.8
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.25
SUZUKI,ALTO LXI,2011,964.0,0,Petrol,154000.0,1.0,26.966666666666665
SUZUKI,ALTO LXI,2011,800.0,0,Petrol,154000.0,1.0,28.5
SUZUKI,ALTO LXI,2010,800.0,0,Petrol,165000.0,1.0,25.5
SUZUKI,ALTO LXI,2014,800.0,0,Petrol,121000.0,1.0,29.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.85
SUZUKI,ALTO LXI,2005,800.0,0,Petrol,220000.0,1.0,22.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,35.4
SUZUKI,ALTO LXI,2016,800.0,0,Petrol,99000.0,1.0,35.25
SUZUKI,ALTO LXI,2007,800.0,0,Petrol,198000.0,1.0,22.9
SUZUKI,ALTO LXI,2014,800.0,0,Petrol,121000.0,1.0,31.0
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.9
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.0
SUZUKI,ALTO LXI,2007,800.0,0,Petrol,198000.0,1.0,24.5
SUZUKI,ALTO LXI,2016,800.0,0,Petrol,99000.0,1.0,32.85
SUZUKI,ALTO LXI,2006,800.0,0,Petrol,209000.0,1.0,26.0
SUZUKI,ALTO LXI,2016,800.0,0,Petrol,99000.0,1.0,36.5
SUZUKI,ALTO LXI,2015,1000.0,0,Petrol,110000.0,1.0,32.9
SUZUKI,ALTO LXI,2010,800.0,0,Petrol,165000.0,1.0,26.2
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,29.5
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.95
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,33.0
SUZUKI,ALTO LXI,2015,800.0,0,Petrol,110000.0,1.0,32.75
SUZUKI,Other,2011,800.0,0,Petrol,154000.0,1.0,25.65
SUZUKI,ALTO SPORT,2011,800.0,0,Petrol,154000.0,1.0,26.0
SUZUKI,ALTO SPORT,2015,800.0,0,Petrol,110000.0,1.0,27.750000000000004
SUZUKI,ALTO SPORT,2011,800.0,0,Petrol,154000.0,1.0,26.5
SUZUKI,ALTO SPORT,2010,800.0,0,Petrol,165000.0,1.0,26.8
SUZUKI,ALTO SPORT,2010,800.0,0,Petrol,165000.0,1.0,26.25
SUZUKI,ALTO SPORT,2011,800.0,0,Petrol,154000.0,1.0,25.75
SUZUKI,ALTO SPORT,2010,800.0,0,Petrol,165000.0,1.0,26.5
SUZUKI,ALTO SPORT,2010,800.0,0,Petrol,165000.0,1.0,26.5
SUZUKI,ALTO SPORT,2010,800.0,0,Petrol,165000.0,1.0,26.5
SUZUKI,ALTO SPORT,2014,800.0,0,Petrol,121000.0,1.0,27.750000000000004
SUZUKI,ALTO SPORT,2011,800.0,0,Petrol,154000.0,1.0,26.8
SUZUKI,ALTO SPORT,2012,800.0,0,Petrol,143000.0,1.0,27.0
SUZUKI,ALTO SPORT,2012,800.0,0,Petrol,143000.0,1.0,26.25
SUZUKI,ALTO SPORT,2011,800.0,0,Petrol,154000.0,1.0,26.85
SUZUKI,ALTO SPORT,2011,800.0,0,Petrol,154000.0,1.0,27.5
SUZUKI,ALTO SPORT,2010,650.0,0,Petrol,165000.0,1.0,25.35
SUZUKI,Other,2004,800.0,0,Petrol,231000.0,1.0,7.85
SUZUKI,Other,2012,800.0,0,Petrol,143000.0,1.0,24.5
SUZUKI,Other,2016,990.0,1,Petrol,99000.0,1.0,82.5
SUZUKI,Other,2017,990.0,1,Petrol,88000.0,1.0,86.5
SUZUKI,Other,2020,1097.0,1,Petrol,55000.0,1.0,89.5
SUZUKI,Other,2019,1000.0,1,Petrol,66000.0,1.0,78.75
SUZUKI,Other,1999,1400.0,0,Petrol,286000.0,1.0,22.75
SUZUKI,Other,2019,1000.0,1,Petrol,66000.0,1.0,91.0
SUZUKI,Other,2018,1000.0,1,Petrol,77000.0,1.0,89.0
SUZUKI,Other,2019,1000.0,1,Petrol,66000.0,1.0,93.5
SUZUKI,Other,2019,1000.0,1,Petrol,66000.0,1.0,85.0
SUZUKI,Other,2007,1500.0,1,Petrol,198000.0,1.0,54.0
SUZUKI,Other,2016,1000.0,1,Petrol,99000.0,1.0,47.5
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,43.75
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,48.5
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,48.5
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,48.75
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,45.0
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,49.0
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,46.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,46.9
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,44.25
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,48.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,49.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,48.85
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,49.9
SUZUKI,CELERIO,2015,1008.0,1,Petrol,110000.0,1.0,48.25
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,45.25
SUZUKI,CELERIO,2017,1000.0,1,Petrol,88000.0,1.0,48.0
SUZUKI,CELERIO,2016,1000.0,0,Petrol,99000.0,1.0,44.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,44.25
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,49.25
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,44.25
SUZUKI,CELERIO,2015,1000.0,0,Petrol,110000.0,1.0,44.9
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,49.8
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,51.75
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,46.75
SUZUKI,CELERIO,2017,1500.0,1,Petrol,88000.0,1.0,49.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,48.95
SUZUKI,CELERIO,2015,996.0,0,Petrol,110000.0,1.0,40.0
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,53.0
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,45.25
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,46.86111111111111
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,51.0
SUZUKI,CELERIO,2017,1000.0,1,Petrol,88000.0,1.0,52.5
SUZUKI,CELERIO,2016,1000.0,0,Petrol,99000.0,1.0,43.0
SUZUKI,CELERIO,2015,996.0,1,Petrol,110000.0,1.0,49.5
SUZUKI,CELERIO,2015,1008.0,1,Petrol,110000.0,1.0,55.0
SUZUKI,CELERIO,2017,1000.0,0,Petrol,88000.0,1.0,47.8
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,47.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,49.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,48.75009
SUZUKI,CELERIO,2016,1000.0,0,Petrol,99000.0,1.0,46.8
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,47.5
SUZUKI,CELERIO,2016,1000.0,0,Petrol,99000.0,1.0,47.5
SUZUKI,CELERIO,2015,1008.0,1,Petrol,110000.0,1.0,45.0
SUZUKI,CELERIO,2016,1000.0,0,Petrol,99000.0,1.0,50.75
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,49.25
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,47.4200036
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,49.25
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,47.0
SUZUKI,CELERIO,2015,990.0,1,Petrol,110000.0,1.0,48.5
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,45.25
SUZUKI,CELERIO,2014,1000.0,1,Petrol,121000.0,1.0,45.75
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,45.25
SUZUKI,CELERIO,2015,1000.0,1,Petrol,110000.0,1.0,49.9
SUZUKI,CELERIO,2016,1000.0,1,Petrol,99000.0,1.0,50.25
SUZUKI,CELERIO,2017,1000.0,1,Petrol,88000.0,1.0,54.75
SUZUKI,Other,2015,1000.0,1,Petrol,110000.0,1.0,49.75
SUZUKI,Other,2015,1000.0,0,Petrol,110000.0,1.0,42.25
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,47.25555555555556
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,46.75
SUZUKI,CELERIO VXI,2016,1000.0,1,Petrol,99000.0,1.0,50.25
SUZUKI,CELERIO VXI,2014,1000.0,1,Petrol,121000.0,1.0,45.5
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,45.25
SUZUKI,CELERIO VXI,2016,1500.0,1,Petrol,99000.0,1.0,47.75
SUZUKI,CELERIO VXI,2014,1000.0,1,Petrol,121000.0,1.0,48.25
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,48.3
SUZUKI,CELERIO VXI,2016,1000.0,1,Petrol,99000.0,1.0,51.25
SUZUKI,CELERIO VXI,2014,1000.0,1,Petrol,121000.0,1.0,45.75
SUZUKI,CELERIO VXI,2016,1000.0,1,Petrol,99000.0,1.0,47.5
SUZUKI,CELERIO VXI,2014,1000.0,1,Petrol,121000.0,1.0,45.5
SUZUKI,CELERIO VXI,2016,1000.0,1,Petrol,99000.0,1.0,50.95
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,47.25
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,47.5
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,49.75
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,45.5
SUZUKI,CELERIO VXI,2015,998.0,1,Petrol,110000.0,1.0,46.5
SUZUKI,CELERIO VXI,2015,1000.0,1,Petrol,110000.0,1.0,48.5
SUZUKI,CELERIO VXI,2016,1000.0,1,Petrol,99000.0,1.0,50.75
SUZUKI,CELERIO VXI,2014,1000.0,1,Petrol,121000.0,1.0,47.0
SUZUKI,Other,2015,996.0,1,Petrol,110000.0,1.0,49.5
SUZUKI,Other,2018,1000.0,1,Petrol,77000.0,1.0,61.5
SUZUKI,Other,2018,1000.0,1,Petrol,77000.0,1.0,62.0
SUZUKI,Other,2014,1000.0,0,Petrol,121000.0,1.0,44.5
SUZUKI,Other,2015,1000.0,0,Petrol,110000.0,1.0,49.65
SUZUKI,Other,2016,1000.0,1,Petrol,99000.0,1.0,50.0
SUZUKI,Other,2017,1000.0,1,Petrol,88000.0,1.0,53.65
SUZUKI,Other,2017,1000.0,1,Petrol,88000.0,1.0,52.25
SUZUKI,Other,2016,1500.0,1,Petrol,99000.0,1.0,50.0
SUZUKI,Other,2017,1000.0,1,Petrol,88000.0,1.0,51.5
SUZUKI,Other,2017,1000.0,1,Petrol,88000.0,1.0,57.0
SUZUKI,Other,2015,1000.0,0,Petrol,110000.0,1.0,49.65
SUZUKI,Other,2017,1000.0,1,Petrol,88000.0,1.0,55.0
SUZUKI,Other,2017,1000.0,1,Petrol,88000.0,1.0,53.25
SUZUKI,Other,2019,998.0,1,Petrol,66000.0,1.0,62.75
SUZUKI,Other,2015,1400.0,1,Petrol,110000.0,1.0,75.0
SUZUKI,Other,2000,1500.0,1,Petrol,275000.0,1.0,29.9
SUZUKI,Other,1993,1000.0,0,Petrol,352000.0,1.0,10.25
SUZUKI,Other,1990,1300.0,0,Petrol,385000.0,1.0,16.5
SUZUKI,Other,1996,1500.0,1,Petrol,319000.0,1.0,22.5
SUZUKI,Other,1997,1300.0,1,Petrol,308000.0,1.0,18.5
SUZUKI,Other,2004,1500.0,0,Petrol,231000.0,1.0,26.5
SUZUKI,Other,2017,650.0,1,Petrol,88000.0,1.0,71.25
SUZUKI,Other,2014,1400.0,0,Petrol,121000.0,1.0,55.5
SUZUKI,Other,2003,1300.0,0,Petrol,242000.0,1.0,21.5
SUZUKI,Other,2003,1299.0,0,Petrol,242000.0,1.0,14.75
SUZUKI,Other,2004,1300.0,0,Petrol,231000.0,1.0,26.5
SUZUKI,Other,2003,1298.0,0,Petrol,242000.0,1.0,25.0
